material_id,formula_pretty,formula_match_key,elements,elements_list,material_family_key,material_family_match_key,is_stable,is_metal,symmetry,cluster_label,elements_parsed,formula_elements_ordered,primary_element_symbol,primary_element_name,single_element_name,candidate_price_keys,price_match_key,price_material,cost,unit,year,match_type,match_confidence,cluster_cost_percentile,cost_rank_within_cluster,cost_class_within_cluster
mp-29885,Ni10SnP3,ni10snp3,"['Ni', 'P', 'Sn']","['Ni', 'P', 'Sn']",Ni_P_Sn,ni_p_sn,True,True,Trigonal,4,"['Ni', 'P', 'Sn']","['Ni', 'Sn', 'P']",Ni,nickel,,"['nickel', 'phosphate_rock', 'tin']",nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.8698347107438017,9,high_cost
mp-510445,Ni10Sn5P3,ni10sn5p3,"['Ni', 'P', 'Sn']","['Ni', 'P', 'Sn']",Ni_P_Sn,ni_p_sn,True,True,Triclinic,4,"['Ni', 'P', 'Sn']","['Ni', 'Sn', 'P']",Ni,nickel,,"['nickel', 'phosphate_rock', 'tin']",nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.8698347107438017,9,high_cost
mp-505271,Ni(SbO3)2,ni_sbo3_2,"['Ni', 'O', 'Sb']","['Ni', 'O', 'Sb']",Ni_O_Sb,ni_o_sb,True,True,Tetragonal,4,"['Ni', 'O', 'Sb']","['Ni', 'Sb', 'O']",Ni,nickel,,['nickel'],nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.8698347107438017,9,high_cost
mp-28227,Ni11As8,ni11as8,"['As', 'Ni']","['As', 'Ni']",As_Ni,as_ni,True,True,Tetragonal,4,"['As', 'Ni']","['Ni', 'As']",Ni,nickel,,['nickel'],nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.8698347107438017,9,high_cost
mp-1104381,Ni(RhS2)2,ni_rhs2_2,"['Ni', 'Rh', 'S']","['Ni', 'Rh', 'S']",Ni_Rh_S,ni_rh_s,True,True,Cubic,4,"['Ni', 'Rh', 'S']","['Ni', 'Rh', 'S']",Ni,nickel,,['nickel'],nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.8698347107438017,9,high_cost
mp-1272688,Ni(PtO2)3,ni_pto2_3,"['Ni', 'O', 'Pt']","['Ni', 'O', 'Pt']",Ni_O_Pt,ni_o_pt,True,False,Orthorhombic,4,"['Ni', 'O', 'Pt']","['Ni', 'Pt', 'O']",Ni,nickel,,"['nickel', 'platinum']",nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.8698347107438017,9,high_cost
mp-1105036,Ni(BMo)3,ni_bmo_3,"['B', 'Mo', 'Ni']","['B', 'Mo', 'Ni']",B_Mo_Ni,b_mo_ni,True,True,Orthorhombic,4,"['B', 'Mo', 'Ni']","['Ni', 'B', 'Mo']",Ni,nickel,,['nickel'],nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.8698347107438017,9,high_cost
mp-1101457,Ni(BiO3)2,ni_bio3_2,"['Bi', 'Ni', 'O']","['Bi', 'Ni', 'O']",Bi_Ni_O,bi_ni_o,True,False,Tetragonal,4,"['Bi', 'Ni', 'O']","['Ni', 'Bi', 'O']",Ni,nickel,,['nickel'],nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.8698347107438017,9,high_cost
mp-9999,Ni(BMo)2,ni_bmo_2,"['B', 'Mo', 'Ni']","['B', 'Mo', 'Ni']",B_Mo_Ni,b_mo_ni,True,True,Orthorhombic,4,"['B', 'Mo', 'Ni']","['Ni', 'B', 'Mo']",Ni,nickel,,['nickel'],nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.8698347107438017,9,high_cost
mp-22552,Ni(AuF4)2,ni_auf4_2,"['Au', 'F', 'Ni']","['Au', 'F', 'Ni']",Au_F_Ni,au_f_ni,True,True,Monoclinic,4,"['Au', 'F', 'Ni']","['Ni', 'Au', 'F']",Ni,nickel,,"['nickel', 'gold']",nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.8698347107438017,9,high_cost
mp-19384,Ni(AsO3)2,ni_aso3_2,"['As', 'Ni', 'O']","['As', 'Ni', 'O']",As_Ni_O,as_ni_o,True,True,Trigonal,4,"['As', 'Ni', 'O']","['Ni', 'As', 'O']",Ni,nickel,,['nickel'],nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.8698347107438017,9,high_cost
mp-23,Ni,ni,['Ni'],['Ni'],Ni,ni,True,True,Cubic,4,['Ni'],['Ni'],Ni,nickel,nickel,['nickel'],nickel,Nickel,15162.1583333333,($/mt),2025.0,single_element_proxy,high,0.8698347107438017,9,high_cost
mp-1078668,NiPbO3,nipbo3,"['Ni', 'O', 'Pb']","['Ni', 'O', 'Pb']",Ni_O_Pb,ni_o_pb,True,True,Trigonal,4,"['Ni', 'O', 'Pb']","['Ni', 'Pb', 'O']",Ni,nickel,,"['nickel', 'lead']",nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.8698347107438017,9,high_cost
mp-19009,NiO,nio,"['Ni', 'O']","['Ni', 'O']",Ni_O,ni_o,True,False,Cubic,4,"['Ni', 'O']","['Ni', 'O']",Ni,nickel,,['nickel'],nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.8698347107438017,9,high_cost
mp-22619,NiP2,nip2,"['Ni', 'P']","['Ni', 'P']",Ni_P,ni_p,True,True,Cubic,4,"['Ni', 'P']","['Ni', 'P']",Ni,nickel,,"['nickel', 'phosphate_rock']",nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.8698347107438017,9,high_cost
mp-1086669,NiP2W,nip2w,"['Ni', 'P', 'W']","['Ni', 'P', 'W']",Ni_P_W,ni_p_w,True,True,Hexagonal,4,"['Ni', 'P', 'W']","['Ni', 'P', 'W']",Ni,nickel,,"['nickel', 'phosphate_rock']",nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.8698347107438017,9,high_cost
mp-2301,NiP3,nip3,"['Ni', 'P']","['Ni', 'P']",Ni_P,ni_p,True,True,Cubic,4,"['Ni', 'P']","['Ni', 'P']",Ni,nickel,,"['nickel', 'phosphate_rock']",nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.8698347107438017,9,high_cost
mp-1209791,NiP8W,nip8w,"['Ni', 'P', 'W']","['Ni', 'P', 'W']",Ni_P_W,ni_p_w,True,True,Trigonal,4,"['Ni', 'P', 'W']","['Ni', 'P', 'W']",Ni,nickel,,"['nickel', 'phosphate_rock']",nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.8698347107438017,9,high_cost
mp-1018823,NiPRh,niprh,"['Ni', 'P', 'Rh']","['Ni', 'P', 'Rh']",Ni_P_Rh,ni_p_rh,True,True,Tetragonal,4,"['Ni', 'P', 'Rh']","['Ni', 'P', 'Rh']",Ni,nickel,,"['nickel', 'phosphate_rock']",nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.8698347107438017,9,high_cost
mp-505820,NiPS,nips,"['Ni', 'P', 'S']","['Ni', 'P', 'S']",Ni_P_S,ni_p_s,True,True,Cubic,4,"['Ni', 'P', 'S']","['Ni', 'P', 'S']",Ni,nickel,,"['nickel', 'phosphate_rock']",nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.8698347107438017,9,high_cost
mp-810,NiSb,nisb,"['Ni', 'Sb']","['Ni', 'Sb']",Ni_Sb,ni_sb,True,True,Hexagonal,4,"['Ni', 'Sb']","['Ni', 'Sb']",Ni,nickel,,['nickel'],nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.8698347107438017,9,high_cost
mp-945,NiPt,nipt,"['Ni', 'Pt']","['Ni', 'Pt']",Ni_Pt,ni_pt,True,True,Tetragonal,4,"['Ni', 'Pt']","['Ni', 'Pt']",Ni,nickel,,"['nickel', 'platinum']",nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.8698347107438017,9,high_cost
mp-1186117,NiPt3,nipt3,"['Ni', 'Pt']","['Ni', 'Pt']",Ni_Pt,ni_pt,True,True,Cubic,4,"['Ni', 'Pt']","['Ni', 'Pt']",Ni,nickel,,"['nickel', 'platinum']",nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.8698347107438017,9,high_cost
mp-18749,NiSO4,niso4,"['Ni', 'O', 'S']","['Ni', 'O', 'S']",Ni_O_S,ni_o_s,True,True,Orthorhombic,4,"['Ni', 'O', 'S']","['Ni', 'S', 'O']",Ni,nickel,,['nickel'],nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.8698347107438017,9,high_cost
mp-10847,NiSbSe,nisbse,"['Ni', 'Sb', 'Se']","['Ni', 'Sb', 'Se']",Ni_Sb_Se,ni_sb_se,True,True,Cubic,4,"['Ni', 'Sb', 'Se']","['Ni', 'Sb', 'Se']",Ni,nickel,,['nickel'],nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.8698347107438017,9,high_cost
mp-3679,NiSbS,nisbs,"['Ni', 'S', 'Sb']","['Ni', 'S', 'Sb']",Ni_S_Sb,ni_s_sb,True,True,Cubic,4,"['Ni', 'S', 'Sb']","['Ni', 'Sb', 'S']",Ni,nickel,,['nickel'],nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.8698347107438017,9,high_cost
mp-15651,NiSe,nise,"['Ni', 'Se']","['Ni', 'Se']",Ni_Se,ni_se,True,True,Trigonal,4,"['Ni', 'Se']","['Ni', 'Se']",Ni,nickel,,['nickel'],nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.8698347107438017,9,high_cost
mp-640067,Ni4B3,ni4b3,"['B', 'Ni']","['B', 'Ni']",B_Ni,b_ni,True,True,Orthorhombic,4,"['B', 'Ni']","['Ni', 'B']",Ni,nickel,,['nickel'],nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.8698347107438017,9,high_cost
mp-7632,NiMoP,nimop,"['Mo', 'Ni', 'P']","['Mo', 'Ni', 'P']",Mo_Ni_P,mo_ni_p,True,True,Hexagonal,4,"['Mo', 'Ni', 'P']","['Ni', 'Mo', 'P']",Ni,nickel,,"['nickel', 'phosphate_rock']",nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.8698347107438017,9,high_cost
mp-505273,NiMoO4,nimoo4,"['Mo', 'Ni', 'O']","['Mo', 'Ni', 'O']",Mo_Ni_O,mo_ni_o,True,True,Monoclinic,4,"['Mo', 'Ni', 'O']","['Ni', 'Mo', 'O']",Ni,nickel,,['nickel'],nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.8698347107438017,9,high_cost
mp-27638,NiI2,nii2,"['I', 'Ni']","['I', 'Ni']",I_Ni,i_ni,True,True,Trigonal,4,"['I', 'Ni']","['Ni', 'I']",Ni,nickel,,['nickel'],nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.8698347107438017,9,high_cost
mp-643570,NiH2SO5,nih2so5,"['H', 'Ni', 'O', 'S']","['H', 'Ni', 'O', 'S']",H_Ni_O_S,h_ni_o_s,True,True,Monoclinic,4,"['H', 'Ni', 'O', 'S']","['Ni', 'H', 'S', 'O']",Ni,nickel,,['nickel'],nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.8698347107438017,9,high_cost
mp-24719,NiH,nih,"['H', 'Ni']","['H', 'Ni']",H_Ni,h_ni,True,True,Cubic,4,"['H', 'Ni']","['Ni', 'H']",Ni,nickel,,['nickel'],nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.8698347107438017,9,high_cost
mp-29752,NiGePt2,nigept2,"['Ge', 'Ni', 'Pt']","['Ge', 'Ni', 'Pt']",Ge_Ni_Pt,ge_ni_pt,True,True,Orthorhombic,4,"['Ge', 'Ni', 'Pt']","['Ni', 'Ge', 'Pt']",Ni,nickel,,"['nickel', 'platinum']",nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.8698347107438017,9,high_cost
mp-3274,NiGePd,nigepd,"['Ge', 'Ni', 'Pd']","['Ge', 'Ni', 'Pd']",Ge_Ni_Pd,ge_ni_pd,True,True,Tetragonal,4,"['Ge', 'Ni', 'Pd']","['Ni', 'Ge', 'Pd']",Ni,nickel,,['nickel'],nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.8698347107438017,9,high_cost
mp-1099,NiGe,nige,"['Ge', 'Ni']","['Ge', 'Ni']",Ge_Ni,ge_ni,True,True,Orthorhombic,4,"['Ge', 'Ni']","['Ni', 'Ge']",Ni,nickel,,['nickel'],nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.8698347107438017,9,high_cost
mp-614777,NiF3,nif3,"['F', 'Ni']","['F', 'Ni']",F_Ni,f_ni,True,True,Trigonal,4,"['F', 'Ni']","['Ni', 'F']",Ni,nickel,,['nickel'],nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.8698347107438017,9,high_cost
mp-27396,NiCl2,nicl2,"['Cl', 'Ni']","['Cl', 'Ni']",Cl_Ni,cl_ni,True,True,Trigonal,4,"['Cl', 'Ni']","['Ni', 'Cl']",Ni,nickel,,['nickel'],nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.8698347107438017,9,high_cost
mp-19147,NiCO3,nico3,"['C', 'Ni', 'O']","['C', 'Ni', 'O']",C_Ni_O,c_ni_o,True,True,Trigonal,4,"['C', 'Ni', 'O']","['Ni', 'C', 'O']",Ni,nickel,,['nickel'],nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.8698347107438017,9,high_cost
mp-27637,NiBr2,nibr2,"['Br', 'Ni']","['Br', 'Ni']",Br_Ni,br_ni,True,True,Trigonal,4,"['Br', 'Ni']","['Ni', 'Br']",Ni,nickel,,['nickel'],nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.8698347107438017,9,high_cost
mp-997095,NiAuO2,niauo2,"['Au', 'Ni', 'O']","['Au', 'Ni', 'O']",Au_Ni_O,au_ni_o,True,True,Hexagonal,4,"['Au', 'Ni', 'O']","['Ni', 'Au', 'O']",Ni,nickel,,"['nickel', 'gold']",nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.8698347107438017,9,high_cost
mp-10846,NiAsSe,niasse,"['As', 'Ni', 'Se']","['As', 'Ni', 'Se']",As_Ni_Se,as_ni_se,True,True,Cubic,4,"['As', 'Ni', 'Se']","['Ni', 'As', 'Se']",Ni,nickel,,['nickel'],nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.8698347107438017,9,high_cost
